t,x,y
32511.8,1.1458e+07,-2.65153e+06
32521.9,1.14845e+07,-2.7167e+06
32532,1.15108e+07,-2.7818e+06
32542.1,1.15368e+07,-2.84684e+06
32552.2,1.15625e+07,-2.91181e+06
32562.3,1.1588e+07,-2.97671e+06
32572.4,1.16131e+07,-3.04154e+06
32582.5,1.1638e+07,-3.1063e+06
32592.6,1.16626e+07,-3.17098e+06
32602.7,1.1687e+07,-3.23559e+06
32612.8,1.17111e+07,-3.30013e+06
32622.9,1.17349e+07,-3.36459e+06
32633,1.17584e+07,-3.42898e+06
32643.1,1.17817e+07,-3.49329e+06
32653.2,1.18048e+07,-3.55753e+06
32663.3,1.18276e+07,-3.62169e+06
32673.4,1.18501e+07,-3.68577e+06
32683.5,1.18724e+07,-3.74977e+06
32693.6,1.18944e+07,-3.81369e+06
32703.7,1.19162e+07,-3.87754e+06
32713.8,1.19377e+07,-3.9413e+06
32723.9,1.1959e+07,-4.00498e+06
32734,1.198e+07,-4.06859e+06
32744.1,1.20008e+07,-4.13211e+06
32754.2,1.20214e+07,-4.19554e+06
32764.3,1.20417e+07,-4.2589e+06
32774.4,1.20618e+07,-4.32217e+06
32784.5,1.20817e+07,-4.38536e+06
32794.6,1.21013e+07,-4.44847e+06
32804.7,1.21207e+07,-4.51149e+06
32814.8,1.21399e+07,-4.57442e+06
32824.9,1.21588e+07,-4.63727e+06
32835,1.21776e+07,-4.70004e+06
32845.1,1.21961e+07,-4.76272e+06
32855.2,1.22143e+07,-4.82531e+06
32865.3,1.22324e+07,-4.88781e+06
32875.4,1.22502e+07,-4.95023e+06
32885.5,1.22679e+07,-5.01257e+06
32895.6,1.22853e+07,-5.07481e+06
32905.7,1.23025e+07,-5.13697e+06
32915.8,1.23195e+07,-5.19903e+06
32925.9,1.23362e+07,-5.26101e+06
32936,1.23528e+07,-5.32291e+06
32946.1,1.23692e+07,-5.38471e+06
32956.2,1.23853e+07,-5.44642e+06
32966.3,1.24013e+07,-5.50804e+06
32976.4,1.2417e+07,-5.56958e+06
32986.5,1.24326e+07,-5.63102e+06
32996.6,1.24479e+07,-5.69238e+06
33006.7,1.24631e+07,-5.75364e+06
33016.8,1.24781e+07,-5.81481e+06
33026.9,1.24928e+07,-5.8759e+06
33037,1.25074e+07,-5.93689e+06
33047.1,1.25218e+07,-5.99779e+06
33057.2,1.2536e+07,-6.0586e+06
33067.3,1.255e+07,-6.11932e+06
33077.4,1.25638e+07,-6.17995e+06
33087.5,1.25774e+07,-6.24048e+06
33097.6,1.25909e+07,-6.30093e+06
33107.7,1.26041e+07,-6.36128e+06
33117.8,1.26172e+07,-6.42154e+06
33127.9,1.26301e+07,-6.48171e+06
33138,1.26428e+07,-6.54178e+06
33148.1,1.26554e+07,-6.60177e+06
33158.2,1.26677e+07,-6.66166e+06
33168.3,1.26799e+07,-6.72146e+06
33178.4,1.26919e+07,-6.78117e+06
33188.5,1.27038e+07,-6.84078e+06
33198.6,1.27154e+07,-6.9003e+06
33208.7,1.27269e+07,-6.95973e+06
33218.8,1.27383e+07,-7.01907e+06
33228.9,1.27494e+07,-7.07831e+06
33239,1.27604e+07,-7.13746e+06
33249.1,1.27712e+07,-7.19652e+06
33259.2,1.27819e+07,-7.25548e+06
33269.3,1.27924e+07,-7.31436e+06
33279.4,1.28027e+07,-7.37314e+06
33289.5,1.28129e+07,-7.43182e+06
33299.6,1.28229e+07,-7.49042e+06
33309.7,1.28328e+07,-7.54892e+06
33319.8,1.28425e+07,-7.60732e+06
33329.9,1.2852e+07,-7.66564e+06
33340,1.28614e+07,-7.72386e+06
33350.1,1.28706e+07,-7.78199e+06
33360.2,1.28797e+07,-7.84002e+06
33370.3,1.28886e+07,-7.89797e+06
33380.4,1.28974e+07,-7.95581e+06
33390.5,1.2906e+07,-8.01357e+06
33400.6,1.29145e+07,-8.07123e+06
33410.7,1.29228e+07,-8.12881e+06
33420.8,1.2931e+07,-8.18628e+06
33430.9,1.2939e+07,-8.24367e+06
33441,1.29469e+07,-8.30096e+06
33451.1,1.29546e+07,-8.35816e+06
33461.2,1.29622e+07,-8.41527e+06
33471.3,1.29697e+07,-8.47228e+06
33481.4,1.2977e+07,-8.5292e+06
33491.5,1.29841e+07,-8.58603e+06
33501.6,1.29912e+07,-8.64277e+06
33511.7,1.29981e+07,-8.69941e+06
33521.8,1.30048e+07,-8.75596e+06
33531.9,1.30114e+07,-8.81242e+06
33542,1.30179e+07,-8.86879e+06
33552.1,1.30242e+07,-8.92506e+06
33562.2,1.30305e+07,-8.98124e+06
33572.3,1.30365e+07,-9.03733e+06
33582.4,1.30425e+07,-9.09333e+06
33592.5,1.30483e+07,-9.14923e+06
33602.6,1.3054e+07,-9.20505e+06
33612.7,1.30595e+07,-9.26077e+06
33622.8,1.30649e+07,-9.3164e+06
33632.9,1.30702e+07,-9.37194e+06
33643,1.30754e+07,-9.42739e+06
33653.1,1.30804e+07,-9.48274e+06
33663.2,1.30853e+07,-9.53801e+06
33673.3,1.30901e+07,-9.59318e+06
33683.4,1.30948e+07,-9.64826e+06
33693.5,1.30993e+07,-9.70325e+06
33703.6,1.31037e+07,-9.75815e+06
33713.7,1.3108e+07,-9.81296e+06
33723.8,1.31122e+07,-9.86767e+06
33733.9,1.31162e+07,-9.9223e+06
33744,1.31201e+07,-9.97684e+06
33754.1,1.31239e+07,-1.00313e+07
33764.2,1.31276e+07,-1.00856e+07
33774.3,1.31312e+07,-1.01399e+07
33784.4,1.31347e+07,-1.01941e+07
33794.5,1.3138e+07,-1.02482e+07
33804.6,1.31412e+07,-1.03022e+07
33814.7,1.31443e+07,-1.03561e+07
33824.8,1.31473e+07,-1.04099e+07
33834.9,1.31502e+07,-1.04636e+07
33845,1.3153e+07,-1.05172e+07
33855.1,1.31556e+07,-1.05708e+07
33865.2,1.31582e+07,-1.06242e+07
33875.3,1.31606e+07,-1.06776e+07
33885.4,1.31629e+07,-1.07309e+07
33895.5,1.31652e+07,-1.07841e+07
33905.6,1.31673e+07,-1.08372e+07
33915.7,1.31693e+07,-1.08902e+07
33925.8,1.31712e+07,-1.09431e+07
33935.9,1.31729e+07,-1.09959e+07
33946,1.31746e+07,-1.10487e+07
33956.1,1.31762e+07,-1.11013e+07
33966.2,1.31777e+07,-1.11539e+07
33976.3,1.3179e+07,-1.12064e+07
33986.4,1.31803e+07,-1.12588e+07
33996.5,1.31815e+07,-1.13111e+07
34006.6,1.31825e+07,-1.13633e+07
34016.7,1.31835e+07,-1.14154e+07
34026.8,1.31843e+07,-1.14675e+07
34036.9,1.31851e+07,-1.15194e+07
34047,1.31857e+07,-1.15713e+07
34057.1,1.31863e+07,-1.16231e+07
34067.2,1.31867e+07,-1.16747e+07
34077.3,1.31871e+07,-1.17264e+07
34087.4,1.31874e+07,-1.17779e+07
34097.5,1.31875e+07,-1.18293e+07
34107.6,1.31876e+07,-1.18807e+07
34117.7,1.31876e+07,-1.19319e+07
34127.8,1.31874e+07,-1.19831e+07
34137.9,1.31872e+07,-1.20342e+07
34148,1.31869e+07,-1.20852e+07
34158.1,1.31865e+07,-1.21361e+07
34168.2,1.3186e+07,-1.21869e+07
34178.3,1.31854e+07,-1.22377e+07
34188.4,1.31847e+07,-1.22883e+07
34198.5,1.31839e+07,-1.23389e+07
34208.6,1.31831e+07,-1.23894e+07
34218.7,1.31821e+07,-1.24398e+07
34228.8,1.31811e+07,-1.24901e+07
34238.9,1.31799e+07,-1.25403e+07
34249,1.31787e+07,-1.25905e+07
34259.1,1.31774e+07,-1.26405e+07
34269.2,1.3176e+07,-1.26905e+07
34279.3,1.31745e+07,-1.27404e+07
34289.4,1.31729e+07,-1.27902e+07
34299.5,1.31712e+07,-1.28399e+07
34309.6,1.31695e+07,-1.28896e+07
34319.7,1.31677e+07,-1.29392e+07
34329.8,1.31657e+07,-1.29886e+07
34339.9,1.31637e+07,-1.3038e+07
34350,1.31616e+07,-1.30873e+07
34360.1,1.31595e+07,-1.31366e+07
34370.2,1.31572e+07,-1.31857e+07
34380.3,1.31549e+07,-1.32348e+07
34390.4,1.31525e+07,-1.32837e+07
34400.5,1.31499e+07,-1.33326e+07
34410.6,1.31474e+07,-1.33814e+07
34420.7,1.31447e+07,-1.34302e+07
34430.8,1.3142e+07,-1.34788e+07
34440.9,1.31391e+07,-1.35274e+07
34451,1.31362e+07,-1.35759e+07
34461.1,1.31332e+07,-1.36243e+07
34471.2,1.31302e+07,-1.36726e+07
34481.3,1.3127e+07,-1.37208e+07
34491.4,1.31238e+07,-1.3769e+07
34501.5,1.31205e+07,-1.3817e+07
34511.6,1.31171e+07,-1.3865e+07
34521.7,1.31137e+07,-1.39129e+07
34531.8,1.31102e+07,-1.39608e+07
34541.9,1.31065e+07,-1.40085e+07
34552,1.31029e+07,-1.40562e+07
34562.1,1.30991e+07,-1.41038e+07
34572.2,1.30953e+07,-1.41513e+07
34582.3,1.30914e+07,-1.41987e+07
34592.4,1.30874e+07,-1.42461e+07
34602.5,1.30833e+07,-1.42933e+07
34612.6,1.30792e+07,-1.43405e+07
34622.7,1.3075e+07,-1.43876e+07
34632.8,1.30708e+07,-1.44347e+07
34642.9,1.30664e+07,-1.44816e+07
34653,1.3062e+07,-1.45285e+07
34663.1,1.30575e+07,-1.45753e+07
34673.2,1.3053e+07,-1.4622e+07
34683.3,1.30483e+07,-1.46686e+07
34693.4,1.30436e+07,-1.47152e+07
34703.5,1.30389e+07,-1.47617e+07
34713.6,1.3034e+07,-1.4808e+07
34723.7,1.30291e+07,-1.48544e+07
34733.8,1.30242e+07,-1.49006e+07
34743.9,1.30191e+07,-1.49468e+07
34754,1.3014e+07,-1.49929e+07
34764.1,1.30088e+07,-1.50389e+07
34774.2,1.30036e+07,-1.50848e+07
34784.3,1.29983e+07,-1.51306e+07
34794.4,1.29929e+07,-1.51764e+07
34804.5,1.29875e+07,-1.52221e+07
34814.6,1.2982e+07,-1.52677e+07
34824.7,1.29764e+07,-1.53133e+07
34834.8,1.29707e+07,-1.53587e+07
34844.9,1.2965e+07,-1.54041e+07
34855,1.29593e+07,-1.54494e+07
34865.1,1.29534e+07,-1.54947e+07
34875.2,1.29475e+07,-1.55398e+07
34885.3,1.29416e+07,-1.55849e+07
34895.4,1.29356e+07,-1.56299e+07
34905.5,1.29295e+07,-1.56748e+07
34915.6,1.29233e+07,-1.57197e+07
34925.7,1.29171e+07,-1.57645e+07
34935.8,1.29108e+07,-1.58092e+07
34945.9,1.29045e+07,-1.58538e+07
34956,1.28981e+07,-1.58983e+07
34966.1,1.28916e+07,-1.59428e+07
34976.2,1.28851e+07,-1.59872e+07
34986.3,1.28785e+07,-1.60315e+07
34996.4,1.28719e+07,-1.60758e+07
